iter	CrossEntropy
2925	0.33827627
2926	0.3382592473
2927	0.338245974
2928	0.3382037039
2929	0.3381824059
2930	0.3381157399
2931	0.3380972486
2932	0.3380771932
2933	0.3380376299
2934	0.3380041057
2935	0.3379646119
2936	0.3379418062
2937	0.3379081126
2938	0.3378874229
2939	0.3378619453
2940	0.337821174
2941	0.337797595
2942	0.3377685721
2943	0.3377369118
2944	0.337720506
2945	0.3376764632
2946	0.3376446465
2947	0.3376193905
2948	0.337603758
2949	0.3375855709
2950	0.3375577123
2951	0.337539108
2952	0.3374916155
2953	0.3374517567
2954	0.3374097429
2955	0.3373924985
2956	0.3373267102
2957	0.337298869
2958	0.3372721227
2959	0.3372523453
2960	0.3372126994
2961	0.3371817083
2962	0.3371629346
2963	0.3371291932
2964	0.3371117968
2965	0.3370923583
2966	0.3370600681
2967	0.3370411293
2968	0.3370060454
2969	0.336977874
2970	0.3369619852
2971	0.3368831713
2972	0.3368669957
2973	0.3367940125
2974	0.3367674095
2975	0.3367401592
2976	0.3367167714
2977	0.3366875138
2978	0.3366640608
2979	0.3366151345
2980	0.3365853685
2981	0.3365666904
2982	0.3365256672
2983	0.336494902
2984	0.3364522104
2985	0.33642874
2986	0.336392735
2987	0.3363637251
2988	0.3363377608
2989	0.3363034025
2990	0.3362827127
2991	0.3362604589
2992	0.3362318269
2993	0.3362068837
2994	0.3361654434
2995	0.3361371286
2996	0.3361043778
2997	0.3360739428
2998	0.3360488909
2999	0.3360189729
